copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass_AAA,publisherClass_Hobbyist,publisherClass_Indie,Label,name,releaseDate,publisherClass,publishers,developers
5423.0,10.99,48270.0,2.413951122043976,99.0,0.0,0.0,1.0,Indie,CATO: Buttered Cat,05-09-2024,Indie,GCORES PUBLISHING,Team Woll
15169.0,4.99,48107.0,4.380900979983956,81.0,0.0,0.0,1.0,Indie,Prisoners,15-08-2024,Indie,Brave Cat Games,Brave Cat Games
3129.0,24.99,47871.0,8.461323747170796,67.0,0.0,1.0,0.0,Non-Indie,Pixel Noir,08-02-2024,Hobbyist,,SWDTech Games
3073.0,19.99,47790.0,6.805357085340336,86.0,0.0,0.0,1.0,Indie,Time to Morp,07-03-2024,Indie,Yogscast Games,Team HalfBeard
8182.0,6.99,47737.0,7.320560806047535,96.0,0.0,0.0,1.0,Indie,Ad Fundum,13-06-2024,Indie,Oldbut Gold,Oldbut Gold
3242.0,19.99,47476.0,3.103139905214389,89.0,0.0,0.0,1.0,Indie,Angel Tear: Goddess Betrayed,19-07-2024,Indie,Kagura Games,SYRUP many milk
3238.0,19.99,47037.0,12.38832515614368,97.0,0.0,0.0,1.0,Non-Indie,AMANATSU ~Perfect Edition~,16-05-2024,Indie,Shiravune,AZARASHI SOFTWARE
7182.0,9.99,46668.0,1.8866371645860305,76.0,0.0,0.0,1.0,Indie,Sex Faculty🔞,09-03-2024,Indie,BanzaiProject,BanzaiProject
4392.0,14.99,46626.0,17.726065266519086,90.0,0.0,0.0,1.0,Non-Indie,Terra Randoma,23-05-2024,Indie,Deniz K.,Deniz K.
27901.0,2.0,46602.0,0.9445049616150892,92.0,0.0,0.0,1.0,Indie,City Lights Love Bites Season 0 [Pilot Season],12-07-2024,Indie,NaughtyOba,NaughtyOba
2583.0,19.99,46470.0,2.186317638434692,88.0,0.0,0.0,1.0,Indie,KALPA: Cosmic Symphony,15-08-2024,Indie,"QueseraGames Co., Ltd.","QueseraGames Co., Ltd."
3116.0,19.99,46195.0,12.957938012814404,85.0,0.0,0.0,1.0,Non-Indie,Perfect Round Disc Golf,07-03-2024,Indie,Tree Branch Games,Tree Branch Games
2510.0,24.99,46151.0,7.0157506347407965,70.0,0.0,0.0,1.0,Indie,Morbid: The Lords of Ire,17-05-2024,Indie,Merge Games,Still Running
3132.0,17.99,46101.0,2.647660930980216,79.0,0.0,0.0,1.0,Indie,Intergalactic Ecstasy,26-01-2024,Indie,HFTGames,HFTGames
22208.0,2.99,45518.0,5.613759191806671,93.0,0.0,0.0,1.0,Indie,Lost:Antinomy,24-03-2024,Indie,IMaiIna,IMaiIna
3510.0,14.99,45463.0,5.836771067156361,90.0,0.0,0.0,0.0,Indie,"Rolling Hills: Make Sushi, Make Friends",04-06-2024,AA,Humble Games,"Catch & Release, LLC"
3701.0,15.99,45414.0,3.490975575043364,92.0,0.0,0.0,1.0,Indie,CLeM,06-02-2024,Indie,Iceberg Interactive,Mango Protocol
7884.0,6.99,45337.0,2.29505412088319,98.0,0.0,0.0,1.0,Indie,Dreamlike Love with Seira,23-08-2024,Indie,JAST,るび様崇める会
2552.0,24.99,45198.0,3.057272110032212,77.0,0.0,0.0,1.0,Indie,Rocking Legend,17-06-2024,Indie,Domuro Soft,Domuro Soft
6965.0,11.99,45169.0,3.5675660187250444,81.0,0.0,0.0,1.0,Indie,七度荒域：混沌之树,16-08-2024,Indie,Lightimpact,Lightimpact
8167.0,6.99,45074.0,2.1406784793960285,84.0,0.0,0.0,1.0,Indie,"SEX, BEACH & GIRLS ⛱ 💦",10-08-2024,Indie,Taboo Tales 💘,Pocket Rocket Studio 🚀
5721.0,9.99,44989.0,2.4737233399859564,83.0,0.0,0.0,1.0,Indie,Spanky!,29-04-2024,Indie,HappyHead Games,HappyHead Games
1843.0,29.99,44908.0,7.426871347947235,80.0,0.0,0.0,1.0,Non-Indie,Deathbound,08-08-2024,Indie,Tate Multimedia,Trialforge Studio
3817.0,14.99,44231.0,5.355468195030205,79.0,0.0,0.0,1.0,Indie,Disco Simulator,05-03-2024,Indie,"Games Incubator,PlayWay S.A.","Games Incubator,Frozen Cave Studio"
3683.0,19.99,44160.0,10.832185606695251,87.0,0.0,0.0,1.0,Non-Indie,Stories from the Outbreak,20-02-2024,Indie,Coldwild Games,Coldwild Games
4008.0,14.99,44103.0,4.909042849615716,91.0,0.0,0.0,1.0,Indie,Taimanin Yukikaze,29-04-2024,Indie,Shiravune,Lilith
3644.0,14.99,43908.0,1.5584217212031242,90.0,0.0,0.0,1.0,Indie,Kurone's Feelings ~Apprentice Witch of Starfall Village~,26-01-2024,Indie,OTAKU Plan,Bielograf
1626.0,29.99,43887.0,10.281846003295016,65.0,0.0,0.0,1.0,Non-Indie,Project L33T,25-07-2024,Indie,Holmgard Games,Holmgard Games
9864.0,5.99,43768.0,15.216373611874015,93.0,0.0,0.0,1.0,Non-Indie,Croakoloco,06-05-2024,Indie,Ryan Forrester,Ryan Forrester
2675.0,19.99,43725.0,13.578361345315052,65.0,0.0,0.0,1.0,Non-Indie,Class of Heroes 2G: Remaster Edition,26-04-2024,Indie,"PQube,ACQUIRE Corp.",Zerodiv
1786.0,29.99,43678.0,12.337163860694352,98.0,0.0,0.0,1.0,Non-Indie,Kanon,19-06-2024,Indie,VISUAL ARTS,VISUAL ARTS/Key
2653.0,19.99,43600.0,4.806888108585829,90.0,0.0,0.0,1.0,Indie,Shoulders of Giants: Ultimate,12-08-2024,Indie,Moving Pieces Interactive,Moving Pieces Interactive
3987.0,14.99,43542.0,10.166710361745633,77.0,0.0,0.0,1.0,Non-Indie,Dragon Chronicles: Black Tears,14-07-2024,Indie,Nyou,Nyou
13134.0,3.99,42955.0,2.7087018909894858,98.0,0.0,0.0,1.0,Indie,Bagel Love Story,20-05-2024,Indie,NVLMaker,橘子班
4765.0,12.99,42892.0,5.480412642885778,92.0,0.0,0.0,1.0,Indie,Splodey,04-06-2024,Indie,Mad Mushroom,Send It Studios
17834.0,2.99,42836.0,0.8715559011038803,98.0,0.0,0.0,1.0,Indie,Staffer Reborn,26-04-2024,Indie,Team Tetrapod,Team Tetrapod
15819.0,2.99,42568.0,2.7462502016137416,99.0,0.0,0.0,1.0,Indie,Nodebuster,13-08-2024,Indie,Goblobin,Goblobin
2578.0,19.99,42508.0,8.339327194184754,61.0,0.0,0.0,1.0,Indie,Planetaries,15-08-2024,Indie,EY-Studio,EY-Studio
4838.0,11.99,42490.0,1.922429877151138,74.0,0.0,0.0,1.0,Indie,It Was Raining That Night,29-05-2024,Indie,Deafperv,VeronicaPerv
8217.0,7.99,42377.0,5.604201762620815,84.0,0.0,0.0,1.0,Indie,E.E.R.I.E2,16-06-2024,Indie,Ureasoft,Ureasoft
6650.0,9.99,42371.0,2.715271067892765,65.0,0.0,0.0,1.0,Indie,Escort's Secrets 18+,06-01-2024,Indie,BanzaiProject,BanzaiProject
8401.0,9.99,42332.0,6.856321831993535,67.0,1.0,0.0,0.0,Indie,Anno 1602 History Edition,22-04-2024,AAA,Ubisoft,Ubisoft Mainz
5676.0,9.99,42180.0,8.823513240410309,80.0,0.0,0.0,1.0,Indie,Spire Horizon,14-02-2024,Indie,Mendoka,Mendoka
1748.0,29.99,42089.0,3.270808205157224,90.0,0.0,0.0,1.0,Indie,Kristala,06-06-2024,Indie,Astral Clocktower Studios,Astral Clocktower Studios
7620.0,7.99,42019.0,2.871687524854979,84.0,0.0,0.0,1.0,Indie,Bureau of Contacts,20-06-2024,Indie,MIROWIN,MIROWIN
5130.0,9.99,41953.0,4.206552409983751,81.0,0.0,0.0,1.0,Indie,Lilim wants to Lv up♥,27-08-2024,Indie,Playmeow,"Yoü studio,Maker製造機"
11465.0,4.99,41949.0,3.964125096733567,84.0,0.0,0.0,1.0,Indie,myPOPGOES,01-08-2024,Indie,Clickteam,Kane Carter
10812.0,4.99,41891.0,2.016618209055319,77.0,0.0,0.0,1.0,Indie,Hypnosis Card,19-01-2024,Indie,Lovely Games,
15760.0,2.99,41751.0,6.070071139889177,93.0,0.0,0.0,1.0,Indie,Just Click The Button,17-01-2024,Indie,Simon Eftestol,Simon Eftestol
10946.0,5.99,41369.0,10.398218727760351,87.0,0.0,0.0,1.0,Indie,Journey to the West Survivor,24-03-2024,Indie,Leyo Games,Buding Games
3866.0,13.99,41218.0,1.414527658448737,89.0,0.0,0.0,1.0,Indie,Mylene and the Lust temple,01-02-2024,Indie,072 Project,キラ☆タマ
7243.0,6.99,41201.0,1.3869485359413716,83.0,0.0,0.0,1.0,Indie,Back,30-07-2024,Indie,MYSTERY CROWN,MYSTERY CROWN
5251.0,9.99,41069.0,2.176031510339552,82.0,0.0,0.0,1.0,Indie,The Necromancer Arises,25-03-2024,Indie,Whiteleaf Studio,Whiteleaf Studio
3786.0,14.99,40987.0,2.3359190909522582,80.0,0.0,0.0,1.0,Indie,Operation: Polygon Storm,12-08-2024,Indie,Untold Tales,Toxic Studio
12042.0,3.99,40967.0,12.495623448004896,97.0,0.0,0.0,1.0,Non-Indie,Old Coin Pusher Friends 3,25-07-2024,Indie,STP WORKS,STP WORKS
4124.0,12.99,40926.0,4.321572074374925,80.0,0.0,0.0,1.0,Indie,E-Startup 2 : Business Tycoon,14-05-2024,Indie,Polytale Games,Polytale Games
3362.0,14.99,40857.0,1.761433052706857,85.0,0.0,0.0,1.0,Indie,Life Eater,16-04-2024,Indie,"Strange Scaffold,Frosty Pop",Strange Scaffold
2945.0,16.99,40793.0,13.109199416556264,92.0,0.0,0.0,1.0,Non-Indie,This Grand Life 2,20-06-2024,Indie,Poking Water Games,Poking Water Games
3328.0,14.99,40762.0,3.660410973557217,70.0,0.0,0.0,1.0,Indie,Read Only Memories: NEURODIVER,15-05-2024,Indie,Chorus Worldwide Games,"MidBoss, LLC."
4175.0,12.99,40748.0,3.265305039415072,77.0,0.0,0.0,1.0,Indie,Alchemist Quest,26-01-2024,Indie,Kagura Games,ShiroKuroSoft
2073.0,24.99,40690.0,7.522090444087317,100.0,0.0,0.0,1.0,Non-Indie,Kitten Burst,20-01-2024,Indie,Lithodelphis,Lithodelphis
2052.0,24.99,40666.0,2.834362257995707,99.0,0.0,0.0,1.0,Indie,Dusk City,25-07-2024,Indie,Dieselmine,Suteneko Lab.
2484.0,19.99,40490.0,17.326049577224996,77.0,0.0,0.0,1.0,Non-Indie,Class of Heroes: Anniversary Edition,26-04-2024,Indie,"PQube,ACQUIRE Corp.",Zerodiv
7981.0,8.99,40336.0,5.27093331340532,82.0,0.0,0.0,1.0,Indie,Beach Club Simulator 2024,16-08-2024,Indie,Catsupp Games,Catsupp Games
2484.0,17.99,40218.0,3.1956422657074275,82.0,0.0,0.0,1.0,Indie,Beyond Hanwell,25-08-2024,Indie,Steel Arts Software Ltd,Steel Arts Software Ltd
4236.0,12.99,40188.0,3.983391950568567,82.0,0.0,0.0,1.0,Indie,Armored Suit Solgante,14-06-2024,Indie,Kagura Games,GapTax
4222.0,14.99,40182.0,4.677975289079946,92.0,0.0,0.0,1.0,Indie,Sun Breed,16-04-2024,Indie,SuperWriter Games LLC,SuperWriter Games LLC
10210.0,4.99,40067.0,2.6870168978411,90.0,0.0,0.0,1.0,Indie,风流公子romantic young man,25-07-2024,Indie,Ronin SoftWork,Ronin SoftWork
5403.0,9.99,40051.0,0.8797257734494592,56.0,0.0,0.0,1.0,Indie,My step family,15-03-2024,Indie,Kun family,Kun family
4436.0,10.99,39971.0,2.9691842032890894,88.0,0.0,0.0,1.0,Indie,Lazaret,20-02-2024,Indie,Aegon Games,Aegon Games
12909.0,0.0,39887.0,12.383104587172468,74.0,0.0,0.0,1.0,Indie,修仙神诀,27-06-2024,Indie,雷鸣工作室,雷鸣工作室
5574.0,9.99,39816.0,3.669721526285395,67.0,0.0,0.0,1.0,Indie,Silent Rain,15-07-2024,Indie,Seedlers Interactive,"2Brains&Coffee,Seedlers Interactive"
3238.0,15.99,39769.0,5.31468190304819,64.0,0.0,0.0,1.0,Indie,Slavania,13-03-2024,Indie,"FrostLeaf Games LLC,Game Art Pioneers",FrostLeaf Games LLC
5441.0,8.99,39756.0,3.3820040022280256,91.0,0.0,0.0,1.0,Indie,Rebirth! New Lover,06-08-2024,Indie,次元边界,次元边界
7701.0,0.0,39735.0,8.64651914648372,54.0,0.0,0.0,1.0,Indie,Echocalypse: The Scarlet Covenant,07-06-2024,Indie,Yoozoo (Singapore) Pte. Ltd,Yoozoo (Singapore) Pte. Ltd
3531.0,12.99,39589.0,8.506729676566618,91.0,0.0,0.0,1.0,Indie,Candy & Toys Store Simulator,26-06-2024,Indie,Ox Games,Ox Developer
10740.0,4.99,39527.0,2.280299730203956,97.0,0.0,0.0,1.0,Indie,Cats Hidden Around the World,09-06-2024,Indie,Travellin Cats,Travellin Cats
3036.0,24.99,39342.0,24.25514936178075,74.0,0.0,0.0,1.0,Non-Indie,Britannia,04-04-2024,Indie,"PID Games,Avalon Digital",Avalon Digital
2741.0,19.99,39323.0,8.184091418936433,78.0,0.0,0.0,1.0,Indie,Lysfanga: The Time Shift Warrior,13-02-2024,Indie,Spotlight by Quantic Dream,Sand Door Studio
2907.0,19.99,39215.0,25.527867024835096,87.0,0.0,0.0,1.0,Non-Indie,Snapshot VR,05-04-2024,Indie,Giant Scam Industries,Giant Scam Industries
4394.0,10.99,39110.0,1.7971319180139649,86.0,0.0,0.0,1.0,Indie,Boyhood's End,05-09-2024,Indie,"WSS playground,Alliance Arts","WSS playground,buriki clock"
6159.0,9.99,39057.0,2.62368680328011,74.0,0.0,0.0,1.0,Indie,Sex Detective [18+],20-01-2024,Indie,BanzaiProject,BanzaiProject
2504.0,19.99,38734.0,15.35812128894409,91.0,0.0,0.0,1.0,Non-Indie,Chromosome Evil 2,15-02-2024,Indie,S.C. 16 BIT NIGHTS S.R.L.,"S.C. 16 BIT NIGHTS S.R.L.,dovganovskiy"
5323.0,9.99,38560.0,2.751939126006837,75.0,0.0,0.0,1.0,Indie,A fascinating story,14-06-2024,Indie,Lovely Games,L&P
1456.0,29.99,38478.0,2.2171262747285883,44.0,0.0,0.0,1.0,Indie,STRIDE: Fates,16-05-2024,Indie,Joy Way,Joy Way
4016.0,11.99,38429.0,1.6485084560717145,73.0,0.0,0.0,1.0,Indie,Brainwashing with Tentacles R,25-05-2024,Indie,Dieselmine,kagurado
22446.0,1.99,38327.0,2.8520489149129244,97.0,0.0,0.0,1.0,Indie,False Dream,16-01-2024,Indie,TenkaiGames,TenkaiGames
2560.0,19.99,38045.0,5.231778431189281,58.0,0.0,0.0,1.0,Indie,Chocolate Factory,18-06-2024,Indie,Tbjbu2,Tbjbu2
5933.0,7.99,37988.0,1.1907577469879576,79.0,0.0,0.0,1.0,Indie,Touhou ~Red Empress Devil.,07-03-2024,Indie,STUDIO POCO,STUDIO POCO
5975.0,9.99,37850.0,2.698963040803605,83.0,0.0,0.0,1.0,Indie,Orgasm Academy 💦,13-04-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
2700.0,19.99,37803.0,5.238353917176057,94.0,0.0,0.0,1.0,Indie,Timemelters,28-02-2024,Indie,Autoexec Games,Autoexec Games
4474.0,9.99,37696.0,3.980908947622048,97.0,0.0,0.0,1.0,Indie,Escape Memoirs: Safe House,19-07-2024,Indie,0 Deer Soft Partnership,0 Deer Soft
5278.0,9.9,37621.0,4.334262378938257,87.0,0.0,0.0,1.0,Indie,Inn Tycoon,26-08-2024,Indie,"Evil Goose Games,Gamersky Games",Evil Goose Games
5111.0,9.99,37590.0,4.788857462263077,78.0,0.0,0.0,1.0,Indie,Legend of the Master Baiter,21-06-2024,Indie,Kagura Games,BigWednesday
3423.0,12.99,37567.0,3.543798908664691,58.0,0.0,0.0,1.0,Indie,Silent Depth 2: Pacific,16-07-2024,Indie,MicroProse Software,MicroProse Software
5126.0,9.99,37487.0,7.261998140753362,93.0,0.0,0.0,1.0,Indie,Pampas & Selene: The Maze of Demons,21-05-2024,Indie,Unepic Games,@unepic_fran
3038.0,14.99,37472.0,4.858536097701764,93.0,0.0,0.0,1.0,Indie,Union of Gnomes,18-07-2024,Indie,HeroCraft PC,Hoolignomes
2761.0,19.99,37235.0,2.8684712372014327,78.0,0.0,0.0,1.0,Indie,World Turtles,15-04-2024,Indie,indie.io,Re: cOg Mission
4505.0,9.99,37160.0,3.036385164083652,81.0,0.0,0.0,1.0,Indie,Darkness Revenge,08-02-2024,Indie,Hematite,Hematite
2923.0,14.99,37043.0,4.508091899937316,88.0,0.0,0.0,1.0,Indie,Linkito,23-07-2024,Indie,"Playdigious Originals,Kimeria Games",Kalinarm
2046.0,19.99,36809.0,13.945204139951857,92.0,0.0,0.0,1.0,Non-Indie,Aground Zero,18-01-2024,Indie,Fancy Fish Games,Fancy Fish Games
4968.0,9.99,36774.0,4.435117143496472,78.0,0.0,0.0,1.0,Indie,Towerful Defense: A Rogue TD,29-07-2024,Indie,Mini Fun Games,Mini Fun Games
5700.0,9.99,36654.0,1.330472437003454,72.0,0.0,0.0,1.0,Indie,SEX Airlines 🔞✈️,13-07-2024,Indie,Play & Cum 💦,Play & Cum 💦
6109.0,7.99,36601.0,3.1956110734957632,95.0,0.0,0.0,1.0,Indie,重生了还要我谈恋爱？,25-07-2024,Indie,画域互动,画域互动
2085.0,19.99,36435.0,4.79305152673187,61.0,0.0,0.0,1.0,Indie,Die by the Blade,16-05-2024,Indie,Grindstone,"Grindstone,Triple Hill Interactive,Toko Midori Games"
2501.0,19.99,36294.0,2.67005413560503,82.0,0.0,0.0,1.0,Indie,Real Dive World,10-05-2024,Indie,OTAKU Plan,TANUKIHOUSE
12770.0,3.99,36224.0,2.713706604500689,93.0,0.0,0.0,1.0,Indie,Climber Animals: Together,22-03-2024,Indie,Weakfish Studio Publishing,Payoff Games
18231.0,4.99,36165.0,15.234579989068529,95.0,1.0,0.0,0.0,Non-Indie,Sid Meier's Alpha Centauri™ Planetary Pack,07-03-2024,AAA,Electronic Arts,Firaxis Games
2479.0,17.99,36030.0,7.057114379278621,97.0,0.0,0.0,1.0,Indie,Knights Within,15-05-2024,Indie,Indecision Labs,Indecision Labs
3176.0,14.99,36029.0,9.34233207450903,86.0,0.0,0.0,1.0,Indie,Master of Chess,12-06-2024,Indie,BRANE,BRANE
1971.0,24.99,36009.0,4.507811287732485,93.0,0.0,0.0,1.0,Indie,Umbraclaw,30-05-2024,Indie,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD."
3991.0,11.99,35878.0,26.67117876901817,92.0,0.0,0.0,1.0,Non-Indie,Rogue Fable IV,26-01-2024,Indie,Pixel Forge Games,Pixel Forge Games
1742.0,24.99,35867.0,7.501924637371908,92.0,0.0,0.0,1.0,Non-Indie,3 Minutes to Midnight - A Comedy Graphic Adventure,22-08-2024,Indie,Scarecrow Studio,Scarecrow Studio
9947.0,3.99,35719.0,1.892374217964523,75.0,0.0,0.0,1.0,Indie,Innocence Or Money | Season 2 | Episode 1,10-08-2024,Indie,MarcialART,MarcialART
2197.0,19.99,35571.0,3.25806345564814,85.0,0.0,0.0,1.0,Indie,QANGA,02-09-2024,Indie,iolaCorp Studio,iolaCorp Studio
3127.0,19.99,35330.0,1.6773863133265157,72.0,0.0,0.0,1.0,Indie,The Cooking Game VR,09-08-2024,Indie,Play Spirit Limited,Play Spirit Limited
2184.0,19.99,35298.0,4.23830756740612,83.0,0.0,0.0,1.0,Indie,Top Racer Collection,06-03-2024,Indie,"QUByte Interactive,Piko Interactive,bleem.net",QUByte Interactive
2228.0,19.99,35271.0,2.058410046420825,79.0,0.0,0.0,1.0,Indie,CORPUS EDAX,05-09-2024,Indie,Luis G. Bento,Luis G. Bento
9412.0,5.99,35198.0,1.613739933077078,78.0,0.0,0.0,1.0,Indie,Ballance,05-01-2024,Indie,Ziggurat,Cyparade
3974.0,12.99,35181.0,4.501046549918738,94.0,0.0,0.0,1.0,Indie,Galactic Glitch,15-07-2024,Indie,Crunchy Leaf Games,Crunchy Leaf Games
4501.0,9.99,35119.0,2.944678487160993,87.0,0.0,0.0,1.0,Indie,The Assistant Season 2,29-08-2024,Indie,Backhole,Backhole
13185.0,2.99,34570.0,1.221261653746725,91.0,0.0,0.0,1.0,Indie,Unspoken,01-04-2024,Indie,Weeping Studio,Weeping studio
3168.0,14.99,34538.0,4.174798019139268,93.0,0.0,0.0,1.0,Indie,Trap Yuri Garden,10-06-2024,Indie,"Eroge Japan,Sanuk Inc.",No Strike
1437.0,29.99,34480.0,2.6086928041531428,93.0,0.0,0.0,1.0,Indie,Llamasoft: The Jeff Minter Story,13-03-2024,Indie,Digital Eclipse,Digital Eclipse
1920.0,22.99,34423.0,2.5442447265943544,94.0,0.0,0.0,1.0,Indie,Busty Milf and Summer Country Sex Life,25-04-2024,Indie,Dieselmine,MikanBatake
4976.0,9.99,34177.0,6.393304313510181,83.0,0.0,0.0,1.0,Indie,Retrowave World,10-05-2024,Indie,RewindApp,RewindApp
2599.0,15.99,34137.0,6.327124309995986,83.0,0.0,0.0,1.0,Indie,The Night is Grey,05-01-2024,Indie,Whalestork Interactive,Whalestork Interactive
1885.0,19.99,33913.0,5.175897436224591,92.0,0.0,0.0,1.0,Indie,Thalassa: Edge of the Abyss,01-08-2024,Indie,Team17 Digital Ltd,Sarepta Studio
2968.0,14.99,33771.0,6.762252434257949,48.0,0.0,0.0,1.0,Indie,Forest Ranger Simulator,19-06-2024,Indie,FreeMind S.A.,"HOT CODE COMPANY,FreeMind S.A.,VIRTUAL MAGIC"
2354.0,16.99,33220.0,6.47813663302046,90.0,0.0,0.0,1.0,Indie,Fallen Leaf,15-07-2024,Indie,Delta Shore Games,Delta Shore Games
1903.0,24.99,33085.0,6.732972715477706,99.0,0.0,0.0,1.0,Indie,Été,23-07-2024,Indie,Impossible,Impossible
3604.0,10.99,33040.0,2.6832910240482435,93.0,0.0,0.0,1.0,Indie,Monster Girl Conquest Records Battle Orc,09-05-2024,Indie,Shady Corner Games,mozu field
1443.0,29.99,32967.0,2.551853235737157,62.0,0.0,0.0,1.0,Indie,Teenage Mutant Ninja Turtles Arcade: Wrath of the Mutants,23-04-2024,Indie,GameMill Entertainment,Cradle Games
3916.0,9.99,32913.0,8.265966155033187,77.0,0.0,0.0,1.0,Indie,Dungeon Exiles,07-08-2024,Indie,Gronkins,Gronkins
2877.0,13.99,32895.0,4.98717775106139,96.0,0.0,0.0,1.0,Indie,An English Haunting,22-05-2024,Indie,"Postmodern Adventures,enComplot",Postmodern Adventures
2838.0,14.99,32789.0,5.505014640252864,85.0,0.0,0.0,1.0,Indie,Trackline Express,18-04-2024,Indie,Bubblebird Studio,Bubblebird Studio
8875.0,4.99,32753.0,12.051587904666636,94.0,0.0,0.0,1.0,Non-Indie,Rum & Gun,26-08-2024,Indie,Borington,Borington
3684.0,11.99,32723.0,2.4452972237095225,96.0,0.0,0.0,1.0,Indie,Plushie from the Sky,06-05-2024,Indie,fishwind,fishwind
7860.0,4.99,32631.0,3.632772524791276,91.0,0.0,0.0,1.0,Indie,Horny Suika: Wet Watermelon,02-08-2024,Indie,Tora Creatives,Tora Creatives
5564.0,6.99,32472.0,3.313299785383789,51.0,0.0,0.0,1.0,Indie,TryAndLove,25-01-2024,Indie,MYSTERY CROWN,MYSTERY CROWN
2255.0,25.5,32198.0,2.680101537283766,72.0,0.0,0.0,1.0,Indie,My love with the GirlsGroup,17-04-2024,Indie,Bing World,Bing World
12641.0,2.99,32166.0,1.7604861868198556,96.0,0.0,0.0,1.0,Indie,Benefitship,12-07-2024,Indie,RFH Games,RFH Games
3127.0,12.99,32128.0,2.322082956917242,79.0,0.0,0.0,1.0,Indie,Lust & Legends,09-05-2024,Indie,Entropy Digital Entertainment,Entropy Digital Entertainment
2593.0,14.99,31842.0,5.0401017121337786,91.0,0.0,0.0,1.0,Indie,Abathor,25-07-2024,Indie,JanduSoft,Pow Pixel Games
2557.0,19.99,31754.0,2.8679573315310183,61.0,0.0,0.0,1.0,Indie,Yet Another Fantasy Title (YAFT),10-04-2024,Indie,"Atomic Wolf,Games Operators",Atomic Wolf
2758.0,14.99,31678.0,2.716453630347715,85.0,0.0,0.0,1.0,Indie,GHOSTWARE: Arena of the Dead,10-06-2024,Indie,Mothership Loudspeakerz,Daev Team
2563.0,14.99,31644.0,8.225275653716226,85.0,0.0,0.0,1.0,Indie,西游-琉璃盏,11-07-2024,Indie,Dark Dimension,Dark Dimension
8729.0,4.99,31466.0,2.364922886217591,81.0,0.0,0.0,1.0,Indie,Only Up: SKIBIDI TOGETHER,12-07-2024,Indie,"Rosa Special Studio,Grand Technology Associates","Grand Technology Associates,Rosa Special Studio"
5701.0,6.99,31464.0,13.97846301423298,71.0,0.0,0.0,1.0,Non-Indie,希望之城 The City Of Hope,04-03-2024,Indie,家里蹲工作室,家里蹲工作室
7029.0,8.99,31353.0,7.923647630905813,77.0,0.0,0.0,1.0,Indie,DEFENDUN : Hero Defense,14-02-2024,Indie,Gonggamorecontents Inc.,Gonggamorecontents Inc.
5273.0,6.99,31301.0,5.102718338234958,81.0,0.0,0.0,1.0,Indie,Futanari di Funghi,03-06-2024,Indie,Shady Corner Games,Ahegames
5429.0,9.99,31198.0,1.60275482219499,77.0,0.0,0.0,1.0,Indie,Brothel Secrets 🔞,27-01-2024,Indie,Octo Games,Octo Games
4147.0,9.99,31098.0,3.815552727126738,93.0,0.0,0.0,1.0,Indie,Roommates,07-02-2024,Indie,Octaday,Octaday
2638.0,14.99,31003.0,1.465351068896308,75.0,0.0,0.0,1.0,Indie,SANYA,01-03-2024,Indie,helpnode,helpnode
5419.0,9.99,30951.0,1.8185943631721628,78.0,0.0,0.0,1.0,Indie,"Sex, Camera, Action! 🔞",27-07-2024,Indie,Play & Cum 💦,Play & Cum 💦
4570.0,7.99,30948.0,1.3102211414602636,93.0,0.0,0.0,1.0,Indie,Decimate Drive,25-02-2024,Indie,Some Random Designing,Some Random Designing
3760.0,9.99,30925.0,2.531206269062915,66.0,0.0,0.0,1.0,Indie,Unbeatable professional me with 100 girlfriends,17-05-2024,Indie,Day Day Up！,philosophy♂
10169.0,3.99,30878.0,1.3421321457630302,88.0,0.0,0.0,1.0,Indie,Tomboy: Love in Hot Forge,29-02-2024,Indie,NSFW18 Games,Zylyx
25912.0,0.0,30820.0,23.330226717446127,80.0,0.0,0.0,1.0,Non-Indie,Monster Tiles TD: Tower Wars,11-02-2024,Indie,Swell Games LLC,Swell Games LLC
3751.0,14.99,30759.0,1.5297924373325982,65.0,0.0,0.0,1.0,Indie,Sex City: 2069,20-07-2024,Indie,Octo Games,Octo Games
3482.0,14.99,30652.0,18.14147562360472,71.0,0.0,0.0,1.0,Non-Indie,Harvest Days: My Dream Farm,25-07-2024,Indie,"Family Devs,Toplitz Productions",Family Devs
2470.0,14.99,30558.0,3.17849779945142,71.0,0.0,0.0,1.0,Indie,GUNVOLT RECORDS Cychronicle,15-02-2024,Indie,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD."
3520.0,14.99,30498.0,18.152256882140843,63.0,0.0,0.0,1.0,Non-Indie,BeachHead,22-01-2024,Indie,Digital Fusion Inc.,Digital Fusion Inc.
4909.0,6.99,30419.0,1.8276383459174887,88.0,0.0,0.0,1.0,Indie,Witch's Doll,24-05-2024,Indie,Elite Lords Studios,Elite Lords Studios
6151.0,9.99,30243.0,10.459053119326525,76.0,1.0,0.0,0.0,Non-Indie,Anno 1701 History Edition,22-04-2024,AAA,Ubisoft,Ubisoft Mainz
3885.0,4.99,30192.0,11.074408043059782,87.0,0.0,0.0,1.0,Indie,IIslands of War,10-03-2024,Indie,jwiggs,jwiggs
2795.0,14.99,30160.0,1.5064797203365987,93.0,0.0,0.0,1.0,Indie,GIRLDIVERS,30-08-2024,Indie,Sweet Cakes Games,Sweet Cakes Games
